form,rtol,a,omega,phi,N,hopping,onsite,next onsite,NNN,NNN overtop
linear,1e-09,35.0,5.4,0.0,51,(0.25719695593743497+8.092395642216166e-09j),(-2.445618507013192e-08-1.727472911719043e-06j),(-6.330826696123587e-07-1.7305507061537305e-06j),(-6.357934810873912e-07+4.431025053423866e-05j),(-2.1905567959383532e-08+4.4384461449152856e-05j)
linear,1e-09,35.0,5.5,0.0,51,(0.23652722028435808+1.3156994943577228e-08j),(1.1100795829430132e-08-1.7628864656966833e-06j),(3.9629785029277054e-07-1.7374124754046517e-06j),(4.0181255357317133e-07+4.453751468665766e-05j),(1.2508897304260025e-08+4.4509458702604577e-05j)
linear,1e-09,35.0,5.6,0.0,51,(0.21309020274916335+1.870753989176884e-08j),(8.302383615668707e-09-1.7580931292507746e-06j),(5.865606601445153e-07-1.7649017260105735e-06j),(5.881142018408433e-07+4.493311966908945e-05j),(1.341135439031707e-08+4.4957076987991737e-05j)
linear,1e-09,35.0,5.7,0.0,51,(0.18743496792810604+6.178762541473305e-09j),(-1.735180486869424e-08-1.7406778510005693e-06j),(-4.774009238275867e-08-1.7756285498199574e-06j),(-3.9704268435200064e-08+4.4792893276597786e-05j),(-8.924029693165025e-09+4.4854368053481634e-05j)
linear,1e-09,35.0,5.8,0.0,51,(0.1600673172883708+6.956452740047284e-09j),(-3.013032784751781e-08-1.7714695173946773e-06j),(-5.760478804838279e-07-1.7815511721884927e-06j),(-5.850014300556134e-07+4.4995876637176626e-05j),(-3.1169750588748435e-08+4.5136472555486715e-05j)
linear,1e-09,35.0,5.9,0.0,51,(0.13144710899305356+9.61976923297886e-10j),(-4.2570725459016286e-08-1.7808954351653775e-06j),(-6.147208789150649e-07-1.7752324899491989e-06j),(-6.05566366666387e-07+4.4821633385715895e-05j),(-3.2683576986318463e-08+4.483241510958017e-05j)
linear,1e-09,35.0,6.0,0.0,51,(0.10198765376784158+3.083221816848975e-08j),(-8.314836336116669e-09-1.812975359961251e-06j),(-1.2174696163713694e-07-1.7799129410984315e-06j),(-1.130759785862058e-07+4.5323914425477145e-05j),(-2.0480277440095007e-08+4.536491960791956e-05j)
linear,1e-09,35.0,6.1,0.0,51,(0.07205629226086104+2.3747094609538492e-08j),(-1.4648163792803511e-08-1.81907544413304e-06j),(-1.0888789668604508e-07-1.7863107351983703e-06j),(-9.846949691684655e-08+4.5332262027083515e-05j),(-1.9532985440912087e-08+4.540500745325721e-05j)
linear,1e-09,35.0,6.2,0.0,51,(0.041976731085956266+1.3743924756526692e-08j),(-8.48679036619579e-09-1.8302964394427098e-06j),(1.2233124442768972e-07-1.7986598912390925e-06j),(1.3135890392117948e-07+4.579781985705342e-05j),(-1.0305122485161286e-08+4.5844755119351566e-05j)
linear,1e-09,35.0,6.3,0.0,51,(0.012030664096681049+4.455548713009384e-08j),(-3.188874876766841e-08-1.836896625235543e-06j),(-7.873657574590737e-08-1.808933627041002e-06j),(-9.356978388451714e-08+4.769155589774736e-05j),(-3.5865092755442375e-08+4.777032392084952e-05j)
linear,1e-09,35.0,6.4,0.0,51,(-0.017539371324138055+1.620093534579432e-08j),(-1.3245294208882049e-08-1.8398753369033397e-06j),(-9.621026986829677e-08-1.8048004223659277e-06j),(-9.019352399938443e-08+4.4698063653916513e-05j),(-2.3580928321380746e-08+4.471661567866286e-05j)
linear,1e-09,35.0,6.5,0.0,51,(-0.04652571997985879+2.7049152038084893e-08j),(-1.6031401324501093e-08-1.821360692075323e-06j),(-2.920822722545912e-07-1.7962878658976067e-06j),(-3.0615136489690106e-07+4.523707814991083e-05j),(-1.3689097258138497e-08+4.526361383277153e-05j)
linear,1e-09,35.0,6.6,0.0,51,(-0.07475479466620258+7.333011088442539e-09j),(1.670667310656876e-09-1.8142277925110738e-06j),(-4.079585898817458e-07-1.7969450302824831e-06j),(-4.17970443804044e-07+4.511855065632834e-05j),(-7.037880721673211e-09+4.519782962517788e-05j)
linear,1e-09,35.0,6.7,0.0,51,(-0.1020822165546656-2.7178105872639406e-09j),(1.613366399852434e-08-1.7850375201422503e-06j),(-4.645186269117488e-07-1.7989980787794908e-06j),(-4.6627522322481747e-07+4.486216160500759e-05j),(9.883291219063214e-09+4.4918606179859854e-05j)
linear,1e-09,35.0,6.8,0.0,51,(-0.12839055735122298-1.7182462347778741e-09j),(4.518082356071845e-08-1.767284515810518e-06j),(-2.851039345502446e-07-1.7919136332380855e-06j),(-2.878939796098143e-07+4.459949300252761e-05j),(1.802569197812548e-08+4.47642788943624e-05j)
linear,1e-09,35.0,6.9,0.0,51,(-0.15358617252400608+6.750514681694117e-09j),(2.5242239927621146e-08-1.7770971327025273e-06j),(4.0712632899285103e-07-1.7994480908559542e-06j),(3.9025407913562127e-07+4.521322124089007e-05j),(1.639014290477983e-08+4.528102465454496e-05j)
linear,1e-09,35.0,7.0,0.0,51,(-0.1775967144121531+7.595973105108152e-09j),(1.4570614659279791e-08-1.7795170897321295e-06j),(5.507514445049141e-07-1.7717456867599673e-06j),(5.34827765146309e-07+4.4891323394669856e-05j),(4.091095415562074e-09+4.491159101137004e-05j)
linear,1e-09,35.0,7.1,0.0,51,(-0.20036827397463394+8.65382896939578e-09j),(2.2887561514289086e-08-1.7954363011683222e-06j),(-4.8906566187459366e-08-1.7616991701204464e-06j),(-8.212965505491159e-08+4.4765597142216915e-05j),(-1.6926429641586638e-09+4.486442027945825e-05j)
linear,1e-09,35.0,7.2,0.0,51,(-0.22186317571775613+1.5702341493500384e-08j),(3.0557307954909795e-08-1.773213952126532e-06j),(-5.235764113332639e-07-1.7708825277371557e-06j),(-5.297449481344099e-07+4.4869549945956545e-05j),(7.237739875314009e-09+4.494078455363358e-05j)
linear,1e-09,35.0,7.3,0.0,51,(-0.24205816479429773+5.1526038894043765e-09j),(2.4719897300465055e-08-1.7405820228219162e-06j),(-7.659898792079095e-08-1.7733577837256069e-06j),(-1.0592552539549945e-07+4.449999975488788e-05j),(1.469813640936346e-08+4.464399505776253e-05j)
linear,1e-09,35.0,7.4,0.0,51,(-0.26094232204890055+1.4089198216896119e-08j),(2.0704509696867364e-08-1.7621609253963376e-06j),(5.202772529640243e-07-1.7522903626421654e-06j),(5.072963997829324e-07+4.4542609877879794e-05j),(5.213828222459804e-09+4.4566009174686096e-05j)
linear,1e-09,35.0,7.5,0.0,51,(-0.27851492989785015+1.2135400138402051e-08j),(1.5120933782657267e-08-1.7738641631963007e-06j),(8.024327472714449e-08-1.7440441352185873e-06j),(5.554336855528126e-08+4.44075336503577e-05j),(1.6782935544773503e-09+4.443512895529851e-05j)
linear,1e-09,35.0,7.6,0.0,51,(-0.2947841640859537+6.795975282939384e-09j),(3.04197596528633e-08-1.7464271931194928e-06j),(-4.484229724141531e-07-1.7590077082719702e-06j),(-4.6155107740982783e-07+4.4369774664954195e-05j),(7.367013436787584e-09+4.450576359249739e-05j)
linear,1e-09,35.0,7.7,0.0,51,(-0.30976598789288184+1.0652368047324862e-08j),(3.663695324473524e-08-1.7522456067708656e-06j),(4.7237838522035114e-07-1.7663417291159825e-06j),(4.6092623874898105e-07+4.46861094160641e-05j),(6.66002425604717e-09+4.478328345052375e-05j)
linear,1e-09,35.0,7.8,0.0,51,(-0.32348259202846147+1.5089312800125908e-08j),(2.4441335257779917e-08-1.7724109174069206e-06j),(2.428842113821883e-07-1.7430436651599456e-06j),(2.314712061321153e-07+4.472872022472325e-05j),(2.0907108570430988e-09+4.474313786224114e-05j)
linear,1e-09,35.0,7.9,0.0,51,(-0.3359610116850709+1.4826106928335819e-08j),(7.7652591752575e-09-1.7382057312927436e-06j),(-4.4999377489356174e-07-1.7554159795855084e-06j),(-4.564497504311489e-07+4.441570304125512e-05j),(3.303635458078158e-09+4.452060170677966e-05j)
linear,1e-09,35.0,8.0,0.0,51,(-0.3472329076644287+1.4236870678049479e-08j),(1.9105348806475186e-08-1.7431191928267902e-06j),(5.587852357387402e-07-1.7422212639039614e-06j),(5.303962394838206e-07+4.4001957129917635e-05j),(2.1110233283661017e-09+4.413869360608493e-05j)
linear,1e-09,35.0,8.1,0.0,51,(-0.3573330868103406+1.7296077598025364e-08j),(7.808757175598036e-09-1.7598328229738345e-06j),(1.4545226958290192e-07-1.7309432990011705e-06j),(1.2755378506028314e-07+4.4192453471363256e-05j),(9.105855878349667e-10+4.429420853482035e-05j)
linear,1e-09,35.0,8.2,0.0,51,(-0.3662988006560263+1.7033089918737644e-08j),(1.154039447337496e-08-1.7216845004518653e-06j),(-8.728259291972823e-08-1.7505928310784917e-06j),(-1.0431319884263157e-07+4.415668660424142e-05j),(-8.792456658579528e-10+4.430536230096839e-05j)
linear,1e-09,35.0,8.3,0.0,51,(-0.374169707154492+1.746875931150654e-08j),(4.032925382535524e-09-1.7607282452779467e-06j),(2.95490907906322e-07-1.7370087416034397e-06j),(2.9058346904305837e-07+4.424455412447122e-05j),(-9.125808615728648e-12+4.420021615863296e-05j)
linear,1e-09,35.0,8.4,0.0,51,(-0.38098638737556634+1.646297445685105e-08j),(1.400367762721677e-09-1.7256521727917988e-06j),(-4.878935814123936e-07-1.7339953829160043e-06j),(-4.87232082811706e-07+4.3786066116974116e-05j),(-3.2684598404511545e-09+4.385457945272418e-05j)
linear,1e-09,35.0,8.5,0.0,51,(-0.3867907112022541+1.8941523988161555e-08j),(-3.0670439972457775e-09-1.7181786053160476e-06j),(2.0709448389586577e-07-1.7447485413897984e-06j),(2.0252581750535015e-07+4.405673540808704e-05j),(-5.819013197509715e-09+4.416315192278379e-05j)
linear,1e-09,35.0,8.6,0.0,51,(-0.3916249459073766+1.7096475717044028e-08j),(1.8654182747102066e-09-1.7547185467048583e-06j),(-3.335286367046539e-07-1.7344071060943065e-06j),(-3.538469550336959e-07+4.4428135610784004e-05j),(-5.298064504472011e-10+4.4484861899039196e-05j)
linear,1e-09,35.0,8.7,0.0,51,(-0.3955313030241519+1.419471046880572e-08j),(-3.214956564856486e-09-1.754782462059991e-06j),(4.85719191085747e-07-1.749486487842065e-06j),(4.809086623352304e-07+4.511961749203686e-05j),(-4.533147500603019e-09+4.512526258490939e-05j)
linear,1e-09,35.0,8.8,0.0,51,(-0.3985521453279113+2.084747218942062e-08j),(-1.130407955782231e-08-1.7566029652347688e-06j),(-3.528657290426118e-07-1.7368077967191466e-06j),(-3.5132080959112896e-07+4.4366928132689534e-05j),(-3.739073935020432e-09+4.4369534229563366e-05j)
linear,1e-09,35.0,8.9,0.0,51,(-0.4007293549806251+1.4304215934837077e-08j),(-1.0130443098971265e-08-1.7357587552552072e-06j),(-4.724294264766421e-07-1.7435284298779795e-06j),(-4.663516481964204e-07+4.4430044959226303e-05j),(-7.280877127764651e-09+4.4464081334695455e-05j)
linear,1e-09,35.0,9.0,0.0,51,(-0.4021043071400559+1.8007157082193322e-08j),(-5.862868319300718e-09-1.7510863446280991e-06j),(-3.885199650333071e-07-1.7343181681346197e-06j),(-3.797574640290041e-07+4.4469311126457704e-05j),(-2.040797642856307e-09+4.4464877328389726e-05j)
linear,1e-09,35.0,9.1,0.0,51,(-0.40271738636088844+1.791371549401191e-08j),(-1.3884941359870728e-08-1.7338564061380408e-06j),(4.277406638504566e-07-1.7445209599627574e-06j),(4.1940487351295463e-07+4.400591403050987e-05j),(-1.1368272790149292e-08+4.414802492905016e-05j)
linear,1e-09,35.0,9.2,0.0,51,(-0.4026083170818329+1.706110408028692e-08j),(-5.173743836128786e-09-1.753618109590812e-06j),(-2.2771045319475158e-07-1.7314087306590265e-06j),(-2.187013796485504e-07+4.434098827128232e-05j),(-9.371946092448513e-10+4.432362830757087e-05j)
linear,1e-09,35.0,9.3,0.0,51,(-0.40181566012969755+1.0472270939069896e-08j),(-5.013179139173873e-09-1.7570982226577365e-06j),(-2.9161558516219155e-07-1.7369024498412409e-06j),(-2.8534032105219723e-07+4.462609354434477e-05j),(-3.364308224368395e-11+4.46112381721885e-05j)
linear,1e-09,35.0,9.4,0.0,51,(-0.4003769884621185+5.830101542691616e-09j),(8.945187261050203e-09-1.7630540219352136e-06j),(-1.0609712365779178e-07-1.736323781040256e-06j),(-9.834405701684285e-08+4.4463885825492966e-05j),(2.3080610565134885e-09+4.4525537636366347e-05j)
linear,1e-09,35.0,9.5,0.0,51,(-0.3983285680807498+1.2219280049435935e-08j),(-1.2992861751770501e-09-1.7408169485976338e-06j),(3.969549348947776e-07-1.7458937736568919e-06j),(4.051934947273822e-07+4.434008486718277e-05j),(-1.1471071753935136e-08+4.443528883839177e-05j)
linear,1e-09,35.0,9.6,0.0,51,(-0.39570557071509715+2.006919471158156e-08j),(-1.7274492145752385e-08-1.7520327399474163e-06j),(-4.369260140947573e-07-1.7468054775799366e-06j),(-4.2710893925464524e-07+4.44675771951479e-05j),(-1.1348773687296088e-08+4.4480395668305284e-05j)
linear,1e-09,35.0,9.7,0.0,51,(-0.3925421510908673+1.0906905128798274e-08j),(9.204722220546024e-09-1.761770079883193e-06j),(8.622747123959718e-09-1.736619200898392e-06j),(1.788777033136582e-08+4.438367497981046e-05j),(4.303987075592042e-09+4.4427254021474326e-05j)
linear,1e-09,35.0,9.8,0.0,51,(-0.3888705682694376+2.335580721406582e-08j),(3.2563207859326315e-09-1.7600913033904998e-06j),(-2.3852375867841613e-07-1.7383320369287597e-06j),(-2.3199882944954786e-07+4.4120318500556974e-05j),(5.944742025032479e-10+4.417698343850932e-05j)
linear,1e-09,35.0,9.9,0.0,51,(-0.38472245379759823+2.0147996924119895e-08j),(-1.0144743135820367e-08-1.7545579997705176e-06j),(3.905373257943878e-07-1.7561337829048848e-06j),(3.8895460516752065e-07+4.4553867656745014e-05j),(-7.97006791900673e-09+4.473021618473453e-05j)
linear,1e-09,35.0,10.0,0.0,51,(-0.380127635886519+1.923823413556493e-08j),(-3.018519867392655e-08-1.7343087490392968e-06j),(-1.1460105635643925e-07-1.755870986349693e-06j),(-1.198458836259783e-07+4.424957131575443e-05j),(-2.749823539531515e-08+4.442173995420925e-05j)
linear,1e-09,35.0,10.1,0.0,51,(-0.37511537750322377+1.8466337784791464e-08j),(-1.0103567222446985e-08-1.7659368326845213e-06j),(-2.2404910646547926e-07-1.747537989861918e-06j),(-2.2720164657942174e-07+4.445085463785853e-05j),(-2.97677470954133e-09+4.452729731511036e-05j)
linear,1e-09,35.0,10.2,0.0,51,(-0.36971294694229423+1.4686640970220624e-08j),(-7.402071199036353e-09-1.7609727104809098e-06j),(-2.1532540274774026e-07-1.7416263312560232e-06j),(-2.1679145034312827e-07+4.4240708197487765e-05j),(-1.4558626812780084e-09+4.432576206045016e-05j)
linear,1e-09,35.0,10.3,0.0,51,(-0.363946861624552+1.641770799722526e-08j),(-1.0434520379687395e-08-1.753273666215357e-06j),(3.566527938085595e-07-1.7507943456418767e-06j),(3.6341697718473773e-07+4.439088005703696e-05j),(-2.44460019154652e-09+4.4478301105119554e-05j)
linear,1e-09,35.0,10.4,0.0,51,(-0.3578421677152746+8.759422104701003e-09j),(-5.425906489110429e-09-1.762099823731457e-06j),(2.7876808597789016e-07-1.7519904203958677e-06j),(2.8117886213406725e-07+4.4550239163223085e-05j),(3.2000562234790753e-09+4.460183660289806e-05j)
linear,1e-09,35.0,10.5,0.0,51,(-0.35142281610241116+7.126405651926075e-09j),(-3.492986177969053e-08-1.7468794501160888e-06j),(2.212018576190633e-07-1.7597829445683564e-06j),(2.2626290594428278e-07+4.4839968218215796e-05j),(-2.0379955230354074e-08+4.4931097821819615e-05j)
linear,1e-09,35.0,10.6,0.0,51,(-0.34471194597590044+9.17044107352297e-09j),(-8.956230237533534e-09-1.7573698513016461e-06j),(2.5682731197816666e-07-1.746783985609511e-06j),(2.661364419422312e-07+4.4418079640688007e-05j),(2.7095758310669016e-09+4.447569631087011e-05j)
linear,1e-09,35.0,10.7,0.0,51,(-0.33773097242097283+7.949868959614862e-09j),(-1.4910657190284754e-08-1.7569144303241067e-06j),(2.633804727543432e-07-1.7631234160431808e-06j),(2.735634996775451e-07+4.4650979075329905e-05j),(-1.4192286325320769e-08+4.4745005402896764e-05j)
linear,1e-09,35.0,10.8,0.0,51,(-0.33050069455082054+1.2974706456340232e-08j),(-4.39994640375732e-08-1.7433667611836932e-06j),(-4.34547289315107e-08-1.7605126893683466e-06j),(-3.520537111335355e-08+4.444150610250246e-05j),(-2.8424235286664268e-08+4.452666931153339e-05j)
linear,1e-09,35.0,10.9,0.0,51,(-0.3230408994271428+1.9281115104096186e-08j),(-3.121788940991122e-08-1.7448839119400081e-06j),(2.2799020865660324e-09-1.7617560272703937e-06j),(4.651663800892339e-09+4.4038055216699025e-05j),(-2.663042578121555e-08+4.4236752012689196e-05j)
linear,1e-09,35.0,11.0,0.0,51,(-0.31537013459050706+7.60476763128886e-09j),(-1.8143012263312523e-08-1.7758049028928968e-06j),(-2.4931831564892204e-07-1.7668029755845004e-06j),(-2.325967638173651e-07+4.4922504740669455e-05j),(-4.669260870310277e-09+4.493728067903236e-05j)
linear,1e-09,35.0,11.1,0.0,51,(-0.3075059752480153+8.504992681585079e-09j),(-3.127279925473005e-08-1.7599262206877341e-06j),(-2.5818200841219024e-07-1.768920233353781e-06j),(-2.518999009028678e-07+4.463154423293395e-05j),(-1.9962444367666032e-08+4.473135174049146e-05j)
linear,1e-09,35.0,11.2,0.0,51,(-0.29946542718737224-3.594297787140112e-09j),(-9.585744950758738e-09-1.7701640241140174e-06j),(-3.493543318956044e-08-1.7549719155425195e-06j),(-2.4108816105376102e-08+4.48135102217298e-05j),(2.86165419312312e-09+4.480727136527413e-05j)
linear,1e-09,35.0,11.3,0.0,51,(-0.2912640750073856+1.6771631999585908e-08j),(-2.6766373933067135e-08-1.765281426032994e-06j),(2.1429638596276446e-07-1.7714319925141563e-06j),(2.276143418026861e-07+4.4704757385277586e-05j),(-1.3475643269658666e-08+4.471332987292501e-05j)
linear,1e-09,35.0,11.4,0.0,51,(-0.28291701214943105-9.975728637987494e-10j),(-2.9616130018718118e-08-1.7721220022785749e-06j),(-2.5761610895642245e-07-1.7776674275805134e-06j),(-2.4437246518103223e-07+4.502703777163053e-05j),(-1.6657820678389612e-08+4.506413751194603e-05j)
linear,1e-09,35.0,11.5,0.0,51,(-0.27443864341817215-3.9844472341392805e-09j),(-1.8039367963355825e-08-1.7830192480424915e-06j),(-1.6660746642461338e-07-1.7713650775296162e-06j),(-1.5213996928725368e-07+4.509480753969297e-05j),(-1.8155676597547687e-09+4.512572464736783e-05j)
linear,1e-09,35.0,11.6,0.0,51,(-0.26584213829514836+9.111367103854805e-10j),(-2.5991783506761805e-08-1.7722226856097426e-06j),(-2.5833855590504107e-07-1.7740096513347957e-06j),(-2.439718209208599e-07+4.4869266225321905e-05j),(-1.2085937399312907e-08+4.4885553892409065e-05j)
linear,1e-09,35.0,11.7,0.0,51,(-0.2571404546857597-7.3909766942901516e-09j),(-1.7966694151319226e-09-1.7818808354849068e-06j),(1.8681147006659876e-07-1.775178934754333e-06j),(1.8832217784422317e-07+4.511485961303391e-05j),(-2.8705375021420565e-09+4.526374614907974e-05j)
linear,1e-09,35.0,11.8,0.0,51,(-0.24834519502013105+7.9121615255899e-09j),(-2.9287477627310985e-08-1.7682594426112443e-06j),(-1.4248525886505908e-07-1.7782187591115396e-06j),(-1.2836690528031033e-07+4.490868693497941e-05j),(-1.6955686242201007e-08+4.497416628119073e-05j)
linear,1e-09,35.0,11.9,0.0,51,(-0.23946805501616364+6.373242373013065e-09j),(-1.5852695626475052e-08-1.7854594264389658e-06j),(4.1799045330873086e-08-1.7743441683146097e-06j),(5.3739909474694036e-08+4.478612490328356e-05j),(5.322423057840808e-11+4.488939239935472e-05j)
linear,1e-09,35.0,12.0,0.0,51,(-0.23051934524769022+2.4786373062866968e-08j),(-1.3218789370831457e-08-1.7813731129780125e-06j),(-5.431976876722061e-08-1.7917861014379955e-06j),(-3.4808076002697946e-08+4.515313757293728e-05j),(-1.565481847019129e-08+4.5306696456072355e-05j)
linear,1e-09,35.0,12.1,0.0,51,(-0.22150937493448394+1.2417783781253857e-08j),(7.971936523182201e-10-1.7944679111006564e-06j),(7.770873957160807e-08-1.7831025316508805e-06j),(9.299373377076592e-08+4.5355308982160924e-05j),(-5.140271784609407e-10+4.545212073149428e-05j)
linear,1e-09,35.0,12.2,0.0,51,(-0.21244732564465765+1.1037507985181461e-08j),(-1.0254418043458046e-08-1.7944379123328982e-06j),(-1.6948093494069394e-07-1.7995432887619817e-06j),(-1.7053470422303055e-07+4.555426239592978e-05j),(-1.129008573002438e-08+4.575280149985629e-05j)
linear,1e-09,35.0,12.3,0.0,51,(-0.20334236677289033+5.469434411705625e-09j),(-1.632872752922775e-08-1.7904480522579354e-06j),(1.6243888444327642e-07-1.7888432132314512e-06j),(1.6476547202407162e-07+4.536289574469764e-05j),(-4.097401732142125e-09+4.5483271253684436e-05j)
linear,1e-09,35.0,12.4,0.0,51,(-0.19420257026634638+1.7296499073500366e-08j),(-1.1146208917027197e-08-1.7878984469570214e-06j),(-1.79804250469498e-07-1.7892861263838718e-06j),(-1.7946137562162637e-07+4.508276952403012e-05j),(-8.009634092261131e-09+4.522510296903079e-05j)
linear,1e-09,35.0,12.5,0.0,51,(-0.18503607642826086+4.0336781282309066e-09j),(-3.727086845531011e-09-1.797119397789639e-06j),(1.6403646008102818e-07-1.7963859047846364e-06j),(1.6087982352927e-07+4.5330407801974204e-05j),(-3.966526444104668e-09+4.549783171697971e-05j)
linear,1e-09,35.0,12.6,0.0,51,(-0.17584999059548745+9.32678148599025e-09j),(-1.2084345412868977e-08-1.798632622472054e-06j),(-1.625769985927339e-07-1.7967386584972843e-06j),(-1.6534476814968058e-07+4.537250588200621e-05j),(-5.331615942141821e-09+4.550936764371742e-05j)
linear,1e-09,35.0,12.7,0.0,51,(-0.1666514710947541+8.345854397938925e-09j),(-5.474389823075833e-09-1.7931926330207143e-06j),(1.2896588158593097e-07-1.7964027311901465e-06j),(1.3115729862855224e-07+4.5375706358762014e-05j),(-5.536739258044099e-09+4.549459696657744e-05j)
linear,1e-09,35.0,12.8,0.0,51,(-0.15744684625782765+1.8187179615565594e-08j),(-1.3685359144099268e-08-1.7951183542744315e-06j),(-1.8317978758407988e-08-1.786946148694531e-06j),(-1.8990339905960128e-08+4.5072276693304626e-05j),(-1.7398395198500727e-09+4.520904835485223e-05j)
linear,1e-09,35.0,12.9,0.0,51,(-0.14824224784077614+9.343068841515072e-09j),(-1.3207632589942232e-08-1.7943966455961201e-06j),(-5.854863093955262e-08-1.8010467789105044e-06j),(-4.6168260408609683e-08+4.557021089377949e-05j),(-6.755300489998117e-09+4.5602984300720386e-05j)
